no_keluarga,jumlah_indikator,kecamatan,kelurahan,ind_1,ind_2,ind_3,ind_4,ind_5,ind_6,ind_7,ind_8,jenis_kelamin,status_kawin,umur,ijazah_tertinggi,status_pekerjaan,jenis_lantai,jenis_dinding,jenis_atap,sumber_penerangan,daya_listrik,fasilitas_bab,sumber_air,bahan_bakar,bantuan_sembako,bantuan_pkh,bantuan_blt,subsidi_listrik,subsidi_lpg,bantuan_pemda,bantuan_non_pemerintah,jenis_disabilitas,butuh_pangan,butuh_sandang,butuh_kesehatan,butuh_pendidikan,butuh_dokumen,status_keluarga
2255,4,bontang_utara,lok tuan,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,1,1898671047,3,4,5,3,3,1,1,1,2,4,2,1,2,1,2,2,2,0,1,2,0,0,0,4
2255,4,bontang_utara,lok tuan,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,1,1761944969,3,4,5,3,3,1,1,1,2,4,2,1,2,1,2,2,2,0,1,2,0,0,0,4
2256,1,bontang_selatan,berbas_tengah,Tidak ada nama Kepala Keluarga,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Memenuhi Kriteria,,,,,,2,1,3,1,1,1,4,5,2,2,2,2,2,1,2,,,,,,,1
2256,2,bontang_selatan,berbas_tengah,Tidak ada nama Kepala Keluarga,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,5,5455441478,8,1,2,1,3,1,1,1,4,5,2,2,2,2,2,1,2,0,2,2,0,0,0,1
2256,1,bontang_selatan,berbas_tengah,Tidak ada nama Kepala Keluarga,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Memenuhi Kriteria,1,1,2776982340,2,4,2,1,3,1,1,1,4,5,2,2,2,2,2,1,2,0,2,2,0,0,0,1
2256,1,bontang_selatan,berbas_tengah,Tidak ada nama Kepala Keluarga,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,1,2014107597,1,1,2,1,3,1,1,1,4,5,2,2,2,2,2,1,2,0,2,2,0,0,0,1
2257,5,bontang_selatan,berbas_pantai,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,1,2,4778907597,3,,5,7,3,1,2,1,2,4,2,1,2,2,2,2,2,0,1,1,0,0,0,3
2257,5,bontang_selatan,berbas_pantai,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,2,2,4137856262,2,,5,7,3,1,2,1,2,4,2,1,2,2,2,2,2,0,1,1,0,0,0,3
2257,5,bontang_selatan,berbas_pantai,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,2,1,1992344969,3,,5,7,3,1,2,1,2,4,2,1,2,2,2,2,2,0,1,1,0,0,0,3
2257,4,bontang_selatan,berbas_pantai,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,1,1,1617649281,,,5,7,3,1,2,1,2,4,2,1,2,2,2,2,2,0,2,2,0,0,0,3
2258,4,bontang_selatan,berbas_pantai,Tidak,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,1,2,3828448459,1,1,7,5,3,1,1,1,2,10,1,1,2,1,1,2,2,0,1,1,0,0,0,2
2258,5,bontang_selatan,berbas_pantai,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,2,2,3029144969,8,,7,5,3,1,1,1,2,10,1,1,2,1,1,2,2,0,1,1,0,0,0,2
2258,5,bontang_selatan,berbas_pantai,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,2,1,1617649281,8,,7,5,3,1,1,1,2,10,1,1,2,1,1,2,2,0,1,1,0,0,0,2
2258,5,bontang_selatan,berbas_pantai,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,1,1,1214804106,8,,7,5,3,1,1,1,2,10,1,1,2,1,1,2,2,0,1,1,0,0,0,2
2258,5,bontang_selatan,berbas_pantai,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,2,1,854774537,8,,7,5,3,1,1,1,2,10,1,1,2,1,1,2,2,0,1,1,0,0,0,2
2259,3,bontang_utara,guntung,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,4,7060918275,,,2,1,3,1,3,1,2,5,2,2,2,2,2,2,1,0,1,2,0,0,0,5
2259,3,bontang_utara,guntung,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,2978996303,,,2,1,3,1,3,1,2,5,2,2,2,2,2,2,1,0,2,2,0,0,0,5
2260,4,bontang_barat,gunung_telihan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,1,2,5628123203,1,1,5,5,3,1,1,1,2,5,2,2,2,2,2,2,2,0,2,2,0,0,0,3
2260,4,bontang_barat,gunung_telihan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,2,2,4749811909,1,,5,5,3,1,1,1,2,5,2,2,2,2,2,2,2,0,2,2,0,0,0,3
2260,4,bontang_barat,gunung_telihan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,2,1,1697366735,,,5,5,3,1,1,1,2,5,2,2,2,2,2,2,2,0,2,2,0,0,0,3
2260,4,bontang_barat,gunung_telihan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,1,1,1322907597,,,5,5,3,1,1,1,2,5,2,2,2,2,2,2,2,0,2,2,0,0,0,3
2261,1,bontang_selatan,satimpo,Tidak,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,4,3972271047,2,2,2,1,3,1,2,1,3,4,2,2,2,2,2,2,2,0,1,1,0,0,0,4
2261,1,bontang_selatan,satimpo,Tidak,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,1538641478,,,2,1,3,1,2,1,3,4,2,2,2,2,2,2,2,0,1,1,0,4,0,4
2261,1,bontang_selatan,satimpo,Tidak,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,1063648459,,,2,1,3,1,2,1,3,4,2,2,2,2,2,2,2,0,1,1,0,4,0,4
2262,2,bontang_barat,kanaan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,2,4807766735,3,,5,3,3,1,3,1,2,5,1,1,2,2,2,2,2,0,1,1,0,0,0,2
2262,3,bontang_barat,kanaan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,4289248459,2,1,5,3,3,1,3,1,2,5,1,1,2,2,2,2,2,0,1,1,0,0,0,2
2262,3,bontang_barat,kanaan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,2107544969,3,,5,3,3,1,3,1,2,5,1,1,2,2,2,2,2,0,1,1,0,0,0,2
2262,3,bontang_barat,kanaan,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,1322907597,,,5,3,3,1,3,1,2,5,1,1,2,2,2,2,2,0,2,2,0,0,0,2
2263,3,bontang_selatan,tanjung_laut,Tidak ada nama Kepala Keluarga,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,1,2,6384374537,,3,6,1,3,1,3,1,2,4,1,2,1,2,2,1,2,0,1,1,"00,01",0,0,1
2263,3,bontang_selatan,tanjung_laut,Tidak ada nama Kepala Keluarga,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,2,2,4829056262,1,,6,1,3,1,3,1,2,4,1,2,1,2,2,1,2,0,1,1,"00,01",0,0,1
2263,3,bontang_selatan,tanjung_laut,Tidak ada nama Kepala Keluarga,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,1,1,2330611909,2,3,6,1,3,1,3,1,2,4,1,2,1,2,2,1,2,0,1,1,"00,01",0,0,1
2263,3,bontang_selatan,tanjung_laut,Tidak ada nama Kepala Keluarga,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,1,1,2179456262,8,,6,1,3,1,3,1,2,4,1,2,1,2,2,1,2,0,1,1,0,0,0,1
2263,2,bontang_selatan,tanjung_laut,Tidak ada nama Kepala Keluarga,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,,,,,,6,1,3,1,3,1,2,4,1,2,1,2,2,1,2,,,,,,,1
2264,1,bontang_utara,lok tuan,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,2,2474907597,3,4,5,3,3,1,3,1,2,4,2,2,2,2,1,2,2,0,1,1,0,0,0,4
2264,1,bontang_utara,lok tuan,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,2,2237174537,3,,5,3,3,1,3,1,2,4,2,2,2,2,1,2,2,0,1,1,0,0,0,4
2264,1,bontang_utara,lok tuan,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,393974537,,,5,3,3,1,3,1,2,4,2,2,2,2,1,2,2,0,1,1,0,2,0,4
2264,1,bontang_utara,lok tuan,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,214196303,,,5,3,3,1,3,1,2,4,2,2,2,2,1,2,2,0,1,1,0,0,0,4
2265,1,bontang_selatan,satimpo,Tidak,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,4058611909,2,2,2,1,3,1,2,1,3,4,2,2,2,2,2,2,2,0,1,1,0,0,0,4
2265,1,bontang_selatan,satimpo,Tidak,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,3367175359,2,,2,1,3,1,2,1,3,4,2,2,2,2,2,2,2,0,1,1,0,0,0,4
2265,0,bontang_selatan,satimpo,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,1401678850,,,2,1,3,1,2,1,3,4,2,2,2,2,2,2,2,0,1,1,0,0,0,4
2266,2,bontang_barat,kanaan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,2244271047,2,4,5,3,3,1,2,1,2,5,2,2,2,2,2,2,2,0,1,1,0,0,0,2
2266,2,bontang_barat,kanaan,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,2568108418,4,,5,3,3,1,2,1,2,5,2,2,2,2,2,2,2,0,1,1,0,0,0,2
2267,5,bontang_selatan,berbas_pantai,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,1,2,6089396303,1,,7,5,3,1,1,1,2,4,1,2,2,1,1,1,2,0,1,1,0,0,0,3
2267,5,bontang_selatan,berbas_pantai,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,2,2,4130523203,1,1,7,5,3,1,1,1,2,4,1,2,2,1,1,1,2,0,1,1,0,0,0,3
2268,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,4613085831,8,1,5,3,3,1,2,1,2,4,1,1,2,1,2,2,2,0,1,2,0,0,0,1
2268,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,3662863244,2,,5,3,3,1,2,1,2,4,1,1,2,1,2,2,2,0,1,2,0,0,0,1
2268,0,bontang_selatan,berbas_tengah,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,5,3,3,1,2,1,2,4,1,1,2,1,2,2,2,,,,,,,1
2268,0,bontang_selatan,berbas_tengah,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,5,3,3,1,2,1,2,4,1,1,2,1,2,2,2,,,,,,,1
2268,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,1214804106,,,5,3,3,1,2,1,2,4,1,1,2,1,2,2,2,0,1,2,0,0,0,1
2268,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,451456262,,,5,3,3,1,2,1,2,4,1,1,2,1,2,2,2,0,1,2,0,0,0,1
2269,1,bontang_barat,gunung_telihan,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,2,3,4166715400,1,1,2,1,3,1,3,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
2269,1,bontang_barat,gunung_telihan,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,2035633675,3,4,2,1,3,1,3,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
2270,4,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,1,1,5117174537,8,,5,3,3,1,1,1,2,4,2,2,2,1,2,2,2,0,1,2,0,0,0,1
2270,4,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,2,2,4807766735,8,1,5,3,3,1,1,1,2,4,2,2,2,1,2,2,2,0,1,2,0,0,0,1
2270,4,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,1,1,3324596303,3,3,5,3,3,1,1,1,2,4,2,2,2,1,2,2,2,0,1,2,0,0,0,1
2270,4,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,1,1,2488864065,3,,5,3,3,1,1,1,2,4,2,2,2,1,2,2,2,0,1,2,0,0,0,1
2270,3,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,1,1,2201218891,3,3,5,3,3,1,1,1,2,4,2,2,2,1,2,2,2,0,2,2,0,0,0,1
2270,4,bontang_selatan,berbas_tengah,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Memenuhi Kriteria,1,1,1761944969,3,,5,3,3,1,1,1,2,4,2,2,2,1,2,2,2,0,1,2,0,0,0,1
2271,2,bontang_selatan,berbas_pantai,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,4,5297189322,3,1,2,3,3,1,2,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
2271,2,bontang_selatan,berbas_pantai,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,3310166735,3,,2,3,3,1,2,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
2271,2,bontang_selatan,berbas_pantai,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,1488256262,,,2,3,3,1,2,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,1,4
2272,3,bontang_utara,api_api,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,6729974537,3,,2,1,3,1,2,1,2,5,1,1,2,1,1,2,2,0,1,1,1,0,0,1
2272,3,bontang_utara,api_api,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,7046725256,1,1,2,1,3,1,2,1,2,5,1,1,2,1,1,2,2,0,2,2,1,0,0,1
2273,3,bontang_utara,bontang_kuala,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,5894715400,,,5,3,3,1,2,1,3,4,1,2,2,2,2,1,2,0,1,1,0,0,0,4
2273,3,bontang_utara,bontang_kuala,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,2,5001974537,8,,5,3,3,1,2,1,3,4,1,2,2,2,2,1,2,0,1,1,0,0,0,4
2273,3,bontang_utara,bontang_kuala,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,2287796303,3,1,5,3,3,1,2,1,3,4,1,2,2,2,2,1,2,0,1,1,0,0,0,4
2274,4,bontang_selatan,satimpo,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,1,3,5700271047,1,2,6,5,3,1,2,1,3,4,2,2,1,2,2,2,2,0,1,1,0,0,0,4
2275,2,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,2,4073041478,8,7,2,1,3,1,2,1,4,5,2,2,2,2,2,1,2,0,2,2,0,0,0,3
2275,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,2,4044182340,8,7,2,1,3,1,2,1,4,5,2,2,2,2,2,1,2,0,1,2,0,0,0,3
2275,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,2135931006,3,7,2,1,3,1,2,1,4,5,2,2,2,2,2,1,2,0,2,2,0,0,0,3
2275,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,1833856262,3,7,2,1,3,1,2,1,4,5,2,2,2,2,2,1,2,0,2,2,0,0,0,3
2275,1,bontang_selatan,berbas_tengah,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,1351766735,3,,2,1,3,1,2,1,4,5,2,2,2,2,2,1,2,0,2,2,0,1,0,3
2276,3,bontang_barat,belimbing,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,4,5088315400,3,3,4,1,3,1,2,1,2,4,1,2,1,2,2,2,1,0,1,1,0,0,0,4
2276,3,bontang_barat,belimbing,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,2424285831,,,4,1,3,1,2,1,2,4,1,2,1,2,2,2,1,3,1,1,0,0,0,4
2277,4,bontang_selatan,berbas_pantai,Tidak,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,1,2,3302833675,8,4,7,5,3,1,2,4,2,4,2,2,2,1,1,2,2,0,1,1,0,0,0,1
2277,4,bontang_selatan,berbas_pantai,Tidak,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,2,2,2798744969,8,1,7,5,3,1,2,4,2,4,2,2,2,1,1,2,2,0,1,1,0,0,0,1
2277,4,bontang_selatan,berbas_pantai,Tidak,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,1,1,955544969,,,7,5,3,1,2,4,2,4,2,2,2,1,1,2,2,0,1,1,0,0,0,1
2277,4,bontang_selatan,berbas_pantai,Tidak,Tidak,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,1,1,465885831,,,7,5,3,1,2,4,2,4,2,2,2,1,1,2,2,0,1,1,0,0,0,1
2278,1,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,2,2,3878597125,1,2,5,3,3,1,3,1,2,4,2,2,2,2,2,2,2,0,1,2,0,0,0,2
2278,1,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,2,2,3310166735,1,,5,3,3,1,3,1,2,4,2,2,2,2,2,2,2,0,1,2,0,0,0,2
2278,1,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,1812093634,1,8,5,3,3,1,3,1,2,4,2,2,2,2,2,2,2,0,1,2,0,0,0,2
2278,1,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,1553071047,,,5,3,3,1,3,1,2,4,2,2,2,2,2,2,2,0,1,2,0,"1,4",0,2
2278,1,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,969974537,,,5,3,3,1,3,1,2,4,2,2,2,2,2,2,2,0,2,2,0,"1,4",0,2
2278,1,bontang_utara,lok tuan,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,732478028,,,5,3,3,1,3,1,2,4,2,2,2,2,2,2,2,0,1,2,0,"1,4",0,2
2279,1,bontang_selatan,tanjung_laut,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,4,4627515400,2,2,2,1,3,1,2,1,3,5,2,2,2,2,2,2,2,0,1,2,0,0,0,1
2279,1,bontang_selatan,tanjung_laut,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,3137248459,3,4,2,1,3,1,2,1,3,5,2,2,2,2,2,2,2,0,1,2,0,0,0,1
2279,1,bontang_selatan,tanjung_laut,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,2517723203,3,4,2,1,3,1,2,1,3,5,2,2,2,2,2,2,2,0,1,2,0,0,0,1
2279,1,bontang_selatan,tanjung_laut,Tidak,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,1740182340,,,2,1,3,1,2,1,3,5,2,2,2,2,2,2,2,0,1,2,0,0,0,1
2280,2,bontang_utara,bontang_kuala,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,4,4317871047,2,,2,1,3,1,2,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
2280,3,bontang_utara,bontang_kuala,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,2424285831,2,4,2,1,3,1,2,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
2280,2,bontang_utara,bontang_kuala,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,2308849281,2,4,2,1,3,1,2,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
2280,2,bontang_utara,bontang_kuala,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,1,2129307597,1,4,2,1,3,1,2,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
2280,2,bontang_utara,bontang_kuala,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,1985011909,,4,2,1,3,1,2,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
2280,2,bontang_utara,bontang_kuala,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,1,1718656262,,4,2,1,3,1,2,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
2280,3,bontang_utara,bontang_kuala,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,2,1,552463244,,,2,1,3,1,2,1,2,4,2,2,2,2,2,2,2,0,2,2,0,0,0,4
2281,2,bontang_barat,belimbing,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,1,2,3756537166,1,,2,1,3,1,2,1,2,4,1,1,2,2,2,2,2,0,2,2,0,0,0,3
2281,2,bontang_barat,belimbing,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,Tidak,2,2,3871264065,8,,2,1,3,1,2,1,2,4,1,1,2,2,2,2,2,0,2,2,0,0,0,3
2281,3,bontang_barat,belimbing,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,1769278028,3,,2,1,3,1,2,1,2,4,1,1,2,2,2,2,2,0,2,2,0,0,0,3
2281,3,bontang_barat,belimbing,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,1401915400,,,2,1,3,1,2,1,2,4,1,1,2,2,2,2,2,0,2,2,0,0,6,3
2281,3,bontang_barat,belimbing,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,609944969,,,2,1,3,1,2,1,2,4,1,1,2,2,2,2,2,0,2,2,10,0,6,3
2281,3,bontang_barat,belimbing,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,1236566735,,,2,1,3,1,2,1,2,4,1,1,2,2,2,2,2,0,2,2,0,0,6,3
2281,3,bontang_barat,belimbing,Memenuhi Kriteria,Tidak,Memenuhi Kriteria,Memenuhi Kriteria,Tidak,Tidak,Tidak,Tidak,1,1,214196303,,,2,1,3,1,2,1,2,4,1,1,2,2,2,2,2,0,2,2,0,5,6,3
